,dipole_smiles,G_act_min,G_act_mean,G_act_st_dev,G_r_min,G_r_mean,G_r_std_dev
2757,COC(=O)C(=[O+][N-]C#N)C(C)=O,3.147244,9.10968892857143,2.8139157907758796,-52.678722,-38.89624914285714,7.622254907942317
2758,CC(=O)C(=[O+][N-]c1ccccc1)c1ccccc1,7.046614,14.63192892857143,2.8028204445254974,-44.493862,-28.90260076190476,7.488253547796395
2759,COC(=O)C(C(=O)OC)=[N+](C)[C-](C(C)=O)c1ccccc1,24.144026,34.61517395,6.045625054993042,-30.991718,-12.584380004999996,8.403806139085143
2760,C=[NH+][C-](C)C(=O)OC,1.1321571,15.56968799047619,5.344171675319031,-32.135017,-19.477941595238093,5.511812910275437
2761,CNC(=O)C(=[O+][C-](C)C(=O)NC)C(=O)OC,9.0490465,15.656779068181816,3.9016186670570465,-55.48288,-36.88549788636363,11.44890617427568
2762,CNC(=O)C(C(=O)OC)=[N+](C)[C-](C(C)=O)C(=O)OC,22.921856,32.65434185714286,5.300609777386365,-34.91996,-16.39731730095238,8.555938607144848
2763,COC(=O)[C-](C#N)[N+](C)=C(C)C(C)=O,21.636274,30.429049380952375,5.137833097078421,-28.134256,-11.495625333333336,7.77673206284643
2764,CNC(=O)[C-]([NH+]=CC(=O)OC)C(=O)NC,8.906425,20.692957571428572,4.0654461586401265,-30.791662,-15.09136098571428,6.795158231920395
2765,COC(=O)[C-]([O+]=C(C)C#N)C(=O)OC,6.001238,10.369291442857143,2.682660701718757,-57.538757,-42.672265238095235,6.769359427873023
2766,CNC(=O)C(=[NH+][N-]C#N)C(=O)NC,20.328014,25.499969523809526,3.7325054395600232,-22.325068,-7.171050023809525,6.932424934330373
2767,CNC(=O)C(C)=[NH+][C-](C)C(=O)NC,6.1979504,21.482978826666663,6.048642681654417,-38.188988,-22.2504982,7.5547644444137765
2768,CNC(=O)[C-]([NH+]=C(C)C(C)=O)c1ccccc1,12.491924,27.21487966666667,5.334986210529792,-27.756369,-11.252188936190475,7.198648985745018
2769,COC(=O)C(=[NH+][C-](C#N)c1ccccc1)C(=O)OC,14.936963,23.399561249999998,4.176692898023669,-25.53651,-9.710014845700002,6.99883451261834
2770,CNC(=O)C(C)=[NH+][N-]c1ccccc1,14.553966,27.199972857142857,4.698235693380913,-22.190609,-6.930296388095237,6.471563122610918
2771,CNC(=O)[C-]([O+]=CC(C)=O)c1ccccc1,2.8666859,11.414665845454545,4.137664648462005,-54.94099,-38.53812894999999,10.474299969513142
2772,CC(=O)C(C#N)=[O+][C-](C)C(C)=O,4.705606,10.85025347142857,3.273615958369576,-50.495766,-36.09978428571428,6.915256833431953
2773,C=[N+](C)[C-](C#N)C(C)=O,12.905268,19.944654523809522,3.6892469376383117,-23.540977,-10.671373966666668,5.912657447830169
2774,CNC(=O)C(=[O+][CH-]C#N)c1ccccc1,1.4689192,9.971662117391302,5.5181112387236695,-60.882576,-42.009092360869566,13.256377780622465
2775,CNC(=O)C(C(=O)NC)=[N+](C)[C-](C#N)C(C)=O,24.799862,33.96194695238095,5.4593291416307865,-30.116531,-12.872176957142855,8.217727708751191
2776,C[CH-][O+]=C(C(C)=O)C(C)=O,7.1252356,13.039222742857143,2.986537407359929,-48.74772,-34.791661857142856,6.157576686288164
2777,CNC(=O)[C-]([NH+]=C(C#N)C(=O)OC)c1ccccc1,20.53574,26.780763736842108,4.221164443636743,-21.74696,-7.279649315789475,6.709386269387559
2778,CC(=O)C=[N+](C)[CH-]c1ccccc1,5.5596285,20.14072502380953,5.191879250576671,-31.192896,-19.153106761904755,5.368417599104655
2779,CNC(=O)[C-]([NH+]=Cc1ccccc1)c1ccccc1,1.9543703,17.553483752380952,5.688126131725097,-29.33699,-15.517197095238098,5.976319986317766
2780,CNC(=O)[N-][O+]=C(C(C)=O)C(=O)OC,7.8874474,14.071979471428573,2.5424430661277366,-56.832386,-43.105951142857144,7.072565118596112
2781,CNC(=O)[N-][NH+]=C(C)C#N,21.291142,29.62526528571429,3.462633078753279,-22.607294,-7.3955933200000015,6.583255174045139
2782,C[CH-][NH+]=C(C(=O)NC)C(=O)NC,7.529999,21.166558904761903,5.379486987200144,-30.392008,-15.255551676190475,6.0138444565831035
2783,CC(C#N)=[NH+][C-](c1ccccc1)c1ccccc1,19.620872,26.30714975,4.511040348179982,-26.07519,-10.551903270999999,6.987463225027794
2784,COC(=O)[N-][N+](C)=C(C(=O)OC)C(=O)OC,17.603504,24.07876033333334,3.4402756078268104,-32.311638,-14.18692509047619,7.828219772764564
2785,COC(=O)[C-](C#N)[NH+]=C(C#N)C(C)=O,17.274715,22.263554500000005,3.2662366816995094,-21.66727,-8.788829299499998,6.279843677480411
2786,CNC(=O)C(=[NH+][C-](C(=O)NC)C(=O)NC)C(=O)OC,16.257921,26.170845714285708,4.674210407630547,-31.318426,-13.824452816190476,7.685062452919244
2787,COC(=O)C(C#N)=[N+](C)[NH-],20.583895,26.003711421052632,3.1676860856268974,-16.971762,-6.291135977894735,5.504780019311822
2788,CNC(=O)[N-][O+]=C(C#N)C(C)=O,6.1743007,12.811504557142861,2.7191795340831337,-54.839508,-41.8174182857143,6.9767712703903975
2789,COC(=O)[C-](C#N)[N+](C)=C(C)c1ccccc1,31.013565,39.75836964705883,4.947974092089812,-17.77085,-3.7376146647058826,5.674684154321216
2790,COC(=O)[C-]([O+]=C(C#N)c1ccccc1)C(C)=O,7.918186,13.718485571428573,3.133217894132733,-47.89356,-31.88790304761905,7.455631631573555
2791,CNC(=O)C(C(C)=O)=[N+](C)[O-],24.017933,28.01384581818182,2.167952862913436,-9.651208,-0.7801065154545452,3.8066339739056394
2792,CNC(=O)C(=[NH+][O-])c1ccccc1,20.76447,28.217181866666674,3.1914328005412034,-9.555903,-0.8544065566666667,3.9474978697924925
2793,CC(=O)C(=[NH+][N-]C#N)C(C)=O,17.798618,22.364967142857143,3.5903385499957845,-19.99597,-6.047181428095238,6.804414949536973
2794,CN=[NH+][N-]c1ccccc1,21.8986,32.536597,3.649507400101295,-14.865848,-2.8042261022222217,4.163599150010367
2795,CNC(=O)[C-]([NH+]=C(C#N)C#N)c1ccccc1,17.967218,25.853475350000004,4.516085595420758,-21.473335,-7.629917689999999,6.431396684025643
2796,[CH2-][NH+]=Cc1ccccc1,-2.4073713,12.124784252380952,5.524354402898681,-40.625557,-28.779072571428564,5.380700880843289
2797,CNC(=O)[C-]([O+]=C(C#N)C(C)=O)C(C)=O,5.2252254,9.779961895238094,2.9230219645352666,-53.049236,-38.624691,7.163449443657497
2798,COC(=O)C=[NH+][C-](C)c1ccccc1,7.5461845,22.734743047619048,5.832906074070452,-22.417889,-8.94803900452381,5.6245763775644635
2799,N#CC=[NH+][C-](C#N)c1ccccc1,7.6409287,18.44787565238095,3.680572356773704,-28.571285,-15.409393114285717,6.087078396046425
2800,CC=[N+](C)[C-](C#N)C(=O)OC,14.1482115,24.604615547619048,4.790789107876327,-22.805685,-8.847762447619049,5.961849342556172
2801,CNC(=O)C(C)=[N+](C)[C-](C)C(C)=O,16.221054,30.5946889047619,5.280796260014079,-35.37867,-19.064570538095236,7.54426914864
2802,CNC(=O)C(C)=[O+][N-]C(C)=O,9.466873,16.134301761904762,3.03931053346763,-43.500416,-29.776893238095244,6.569945748902908
2803,C=[N+](C)[C-](C)C(=O)OC,2.7075877,16.484861785714287,5.241113481434782,-36.66425,-23.187045500000004,5.73957923512512
2804,CNC(=O)C(C(=O)NC)=[N+](C)[N-]C(=O)OC,20.928816,28.464900952380948,4.420965842718167,-28.353271,-11.875964175238092,7.511178167998293
2805,CNC(=O)C(C#N)=[NH+][C-](C(C)=O)C(=O)NC,17.121075,24.442702142857144,3.88427170789711,-26.305155,-11.574517819047623,6.991605537970366
2806,CNC(=O)C(=[NH+][C-](C#N)c1ccccc1)C(=O)NC,13.493193,24.094691047619047,4.273329601862083,-28.654911,-12.864549974285714,7.082386633452595
2807,COC(=O)[C-]([NH+]=C(C)C)C(C)=O,20.690292,31.97548282352941,5.011070180404321,-16.089172,-1.8929338823529411,5.220094690128645
2808,COC(=O)C(C#N)=[O+][C-](C(C)=O)C(=O)OC,3.8797073,8.504217723809523,3.01435141347749,-55.985405,-41.11807542857142,7.350709149971487
2809,CNC(=O)[C-]([O+]=C(C#N)c1ccccc1)c1ccccc1,3.6035657,12.147928866666664,2.775301227750672,-54.513622,-37.62632614285714,7.644559266121179
2810,CNC(=O)[C-](C)[N+](C)=CC(=O)OC,9.322881,23.998585190476188,5.25248531706608,-36.218433,-20.86272161904762,6.372994036077215
2811,CC(=O)[N-][O+]=C(C#N)C(C)=O,3.6455874,9.42457047142857,2.78340411831961,-51.634308,-38.77942828571428,7.159467092409148
2812,CC(C)=[NH+][CH-]c1ccccc1,-1.3161328,14.935084280952381,6.1781118920817075,-36.06838,-21.726039285714286,5.6122977233106415
2813,CNC(=O)C(=[O+][N-]c1ccccc1)C(=O)NC,7.122312,11.942135761904762,2.2668017056518184,-52.321552,-37.816287571428575,7.105946480294941
2814,CNC(=O)C(=[O+][C-](C)C(=O)NC)C(C)=O,10.886936,16.378332666666665,3.2012056374485742,-51.894615,-36.21675480952382,6.835105171821949
2815,CNC(=O)C(=[NH+][C-](C#N)C(C)=O)c1ccccc1,21.229282,28.999686833333342,4.9278710929721825,-19.184525,-5.624423563333334,5.842325065023455
2816,CC(=O)[C-](C#N)[O+]=C(C)C,11.22632,18.38366619047619,3.649835620564433,-39.059563,-24.768797761904764,6.398215155438849
2817,COC(=O)C(C)=[NH+][C-](C(=O)OC)c1ccccc1,12.676971,25.91669119047619,4.9914116478332415,-27.438644,-10.654367085714288,7.294101033277965
2818,C[N-][N+](C)=C(C(=O)OC)C(=O)OC,19.743092,28.341622666666666,3.874673713045708,-21.311962,-6.3794265222222215,6.024102066566248
2819,[CH2-][N+](C)=C(C#N)C(=O)NC,8.9437065,19.141475738095238,4.034720002165285,-27.503185,-15.460183576190477,5.871576463781409
2820,C[N+](=C(c1ccccc1)c1ccccc1)[C-](C#N)C#N,28.3453,34.81059428571429,3.44543735687196,-14.097003,-3.0127942235714293,4.627876106933092
2821,COC(=O)N=[O+][N-]C(=O)OC,6.5286627,11.578510466666668,2.1845108877469492,-66.9129,-54.5699122,6.423581415607209
2822,CC(=O)[N-][NH+]=C(C)C(C)=O,22.258038,28.973153578947375,3.2547486335831652,-20.215946,-6.523268206842106,5.9084384775990255
2823,CC(C)=[NH+][N-]C#N,19.5238,29.716925117647065,4.087076887931961,-12.618332,-2.159076917647059,4.419012938710721
2824,CNC(=O)[C-](C(C)=O)[N+](C)=C(C(C)=O)C(=O)OC,26.268478,36.727437300000005,6.152630950366228,-30.996216,-12.30207554,8.351534581517472
2825,CNC(=O)C(C)=[N+](C)[C-](C#N)C#N,20.89441,28.264477809523804,4.584459262865073,-27.396255,-12.118488050952378,7.172249227906363
2826,C[N+]([N-]c1ccccc1)=C(C#N)C#N,19.749285,23.91875770588236,2.775826067104322,-17.164051,-7.04269468235294,4.545091122835048
2827,COC(=O)[C-]([O+]=CC(C)=O)C(C)=O,2.914621,8.921747342857143,2.8481812024639797,-53.908264,-40.52571580952381,6.463607671486905
2828,CNC(=O)C=[O+][N-]C(C)=O,4.032575,11.318437185714288,3.1048129324474405,-48.29478,-36.00150195238096,6.109518513992101
2829,CNC(=O)C(C(=O)OC)=[N+](C)[C-](C)c1ccccc1,32.38509,43.5981627368421,5.745211219372229,-22.979805,-5.872818912105263,6.854847506748962
2830,CNC(=O)[C-](C(C)=O)[N+](C)=C(C)c1ccccc1,36.59398,45.90342799999999,4.944513999871459,-16.001202,-2.8505093133333332,5.228718392283985
2831,CNC(=O)[C-](C#N)[NH+]=Cc1ccccc1,10.050633,21.120255190476193,4.417421569789119,-21.323574,-8.81343690952381,5.737025664343695
2832,CC(=O)[C-]([NH+]=C(c1ccccc1)c1ccccc1)C(C)=O,29.91235,35.448736399999994,4.07622596985938,-11.762153,-1.123397909,4.601654946700357
2833,CNC(=O)[CH-][NH+]=C(C#N)c1ccccc1,6.829253,19.614167857142856,4.594670233205211,-28.241034,-14.65061112857143,6.034572093940198
2834,CNC(=O)C(C#N)=[N+](C)[CH-]C(=O)OC,13.281401,21.957444523809524,3.844784780218115,-33.82241,-20.11360535714286,6.27237694255721
2835,CNC(=O)C=[O+][CH-]C(=O)NC,-1.3863444,7.247884712499999,4.64942335924168,-69.91183,-55.65360781250001,11.019865974787141
2836,CNC(=O)[C-]([O+]=C(C#N)C#N)C(=O)OC,3.5146682,8.795378977272728,4.836196609396018,-56.49636,-40.01512072727274,12.289164498276465
2837,COC(=O)[N-][N+](C)=C(C)c1ccccc1,23.046309,31.932827,4.408159083677314,-18.149557,-5.258498277777777,5.273429040739349
2838,CNC(=O)C(=[NH+][C-](C#N)C#N)c1ccccc1,19.13972,26.04270478947369,4.349785735243424,-20.46177,-7.437744549473685,6.012191790369697
2839,CNC(=O)C(C(=O)OC)=[N+](C)[C-](C#N)C#N,18.700459,25.181924238095235,4.404665399408971,-30.997625,-15.345814115238092,7.570663970888697
2840,CNC(=O)C(C)=[NH+][C-](C(=O)NC)C(=O)NC,11.375407,24.9210680952381,4.840970452582715,-34.364315,-17.689289938095232,7.1444271846329706
2841,C[N+](=Cc1ccccc1)[CH-]c1ccccc1,-4.0241995,11.499048400000001,7.339440611684173,-43.67256,-30.5315150875,10.538770000770885
2842,COC(=O)C(C)=[NH+][C-](C#N)C(C)=O,18.81447,26.06940775,4.431461612445586,-21.387548,-6.667656029999999,6.460820526962951
2843,CC=[NH+][C-](C(=O)OC)C(=O)OC,10.317169,22.132333333333335,5.0087483807642945,-21.3569,-7.232476025238094,5.796419642162916
2844,CNC(=O)[CH-][O+]=Cc1ccccc1,-3.9281058,7.864649789565217,5.997204735089833,-63.841743,-47.13976582608696,11.90544080950254
2845,CNC(=O)C(C)=[N+](C)[CH-]C#N,6.3009825,20.734585214285715,4.9787231515699,-37.52685,-23.319544,5.985486782474145
2846,CC(=O)C(=[O+][NH-])c1ccccc1,4.6418777,10.716841842857141,2.4020868760701077,-51.90335,-38.29867966666667,6.531504106624342
2847,CNC(=O)[C-](C)[N+](C)=C(C(C)=O)C(C)=O,33.10078,42.827208437500005,5.458670113210897,-19.483196,-4.579052015624998,5.889357798476794
2848,CNC(=O)[C-](C)[N+](C)=C(C#N)C(C)=O,25.286913,35.16055531578947,5.82905380773095,-22.697704,-7.781026862894737,6.291982927479926
2849,COC(=O)C(C)=[O+][CH-]c1ccccc1,0.36550057,11.87155665521739,6.627474538585836,-56.59768,-38.15324109826087,13.064723155806028
2850,CC(=O)C(C(C)=O)=[N+](C)[C-](C#N)c1ccccc1,23.596216,32.838654526315786,5.925583379263498,-27.161493,-10.528179805263159,7.312176016788434
2851,COC(=O)C(C)=[NH+][C-](C(=O)OC)C(=O)OC,15.778967,26.010257952380957,4.689377125843799,-27.10468,-9.654803999999999,7.508242334838281
2852,C[C-](c1ccccc1)[N+](C)=C(c1ccccc1)c1ccccc1,18.016218,33.504485333333335,6.0677024762334,-30.089645,-12.15830729047619,8.383417751997015
2853,CNC(=O)[C-]([NH+]=C(C#N)c1ccccc1)C(=O)OC,15.581146,25.39166404761905,4.293307551534113,-25.999126,-10.282534563809522,7.226718423799636
2854,COC(=O)C(C)=[O+][C-](C)C(=O)OC,3.654241,13.5188901875,6.630698498181309,-59.6849,-41.00319733749999,13.278644357234711
2855,CNC(=O)[C-]([O+]=CC(=O)OC)C(=O)NC,0.8641987,8.429256095652175,6.191344957490754,-63.31711,-44.92005084347827,13.33927644949211
2856,CC(=O)N=[O+][N-]C#N,1.9032509,7.213962147619048,2.4974928691767593,-57.124676,-44.05585133333333,6.21563364155499
2857,C[N-][O+]=C(C(=O)NC)C(=O)NC,6.3006263,11.96717499,2.028757690640622,-56.377003,-41.89929165,6.777663826725248
2858,COC(=O)[C-](C#N)[O+]=C(C#N)C#N,2.5350523,6.729326547619047,2.776381970296469,-54.37212,-39.84882852380952,7.579638676798067
2859,COC(=O)C(C)=[N+](C)[N-]C#N,16.694954,24.004629714285716,3.883120950894578,-21.121872,-7.232195780952382,6.458748353014943
2860,COC(=O)C(C)=[NH+][CH-]c1ccccc1,3.8637428,19.033045514285714,5.624000452706606,-29.273945,-15.563760599999998,5.77394807970498
2861,COC(=O)[C-]([NH+]=CC(C)=O)c1ccccc1,10.542564,23.04977571428571,4.487991724320468,-22.754122,-8.445223749047619,6.398970608906512
2862,CNC(=O)C(C(=O)NC)=[N+](C)[C-](C)c1ccccc1,28.837896,40.59033142857144,5.479254496064594,-29.408459,-11.329291347619048,8.029098157087416
2863,CNC(=O)N=[N+](C)[N-]C(=O)OC,21.75502,28.91372880952381,3.310122286228284,-27.25767,-13.493713095238096,5.419102329763739
2864,COC(=O)[CH-][O+]=C(C#N)C(=O)OC,3.1876464,10.655793713043478,7.140285613372957,-57.062126,-39.6377993826087,14.823932533505948
2865,CC(=O)C(C)=[N+](C)[CH-]c1ccccc1,6.1634946,21.487389885714283,5.709423094970113,-32.299637,-19.006590857142857,5.746898535690004
2866,CC=[NH+][N-]c1ccccc1,8.4475155,21.996791071428568,5.447929497335732,-23.543926,-10.64129519047619,5.313689475869665
2867,CC(=O)[N-][NH+]=C(C)c1ccccc1,23.454643,32.115144875,4.08609236139514,-13.816374,-2.109274386249999,4.799410098219345
2868,CNC(=O)[C-]([O+]=C(c1ccccc1)c1ccccc1)c1ccccc1,5.387828,17.858195595238094,4.2431881761102215,-51.883038,-31.575441952380952,8.765528253286014
2869,CC(=O)C(C#N)=[N+](C)[O-],22.915777,26.319333285714286,1.6800697567353207,-8.107734,-0.34582166857142804,3.843040910980277
2870,CNC(=O)C(=[NH+][C-](C#N)C(=O)NC)C(=O)NC,16.612072,24.49709380952381,4.082362291151516,-29.117197,-13.665616780952384,7.03475140313441
2871,CNC(=O)[N-][N+](C)=C(C(=O)NC)c1ccccc1,19.577944,30.28841195238095,4.646350236757142,-24.265564,-8.544882931428571,7.0934981980678735
2872,CC(C#N)=[O+][C-](c1ccccc1)c1ccccc1,2.5767145,13.677519571428569,3.878515174716973,-55.25246,-37.09637276190476,7.763870475263823
2873,CNC(=O)C(C#N)=[O+][C-](C(C)=O)c1ccccc1,5.186576,9.280743509523809,2.6591955489163537,-54.45382,-39.55937771428571,7.168263177234978
2874,CNC(=O)[C-]([O+]=C(C(=O)OC)c1ccccc1)C(=O)OC,7.974061,14.818281238095237,3.041580891858079,-54.9824,-37.54432538095237,7.615103991090551
2875,CC(=O)[C-](C)[O+]=C(C)c1ccccc1,8.560873,19.280367666666663,3.9276604519278564,-45.838387,-28.379670333333326,7.136360696468462
2876,CC=[N+](C)[C-](C#N)c1ccccc1,4.1894455,18.64135930952381,5.276300815404995,-31.30459,-17.571568071428572,5.669992473828111
2877,CC=[NH+][CH-]C(=O)OC,2.548915,17.417048666666663,5.496195140867101,-29.209152,-16.919281952380953,5.043034686622852
2878,[NH-][O+]=Cc1ccccc1,5.871104,12.803827454545456,4.3493220978887726,-49.747444,-36.3418937909091,10.346583002737255
2879,CNC(=O)[C-](c1ccccc1)[N+](C)=C(C)C(C)=O,22.564503,36.04407509523809,5.681182894353542,-31.499002,-13.908167661904765,8.30513765122111
2880,CNC(=O)C(=[NH+][C-](C(C)=O)C(=O)OC)C(C)=O,19.584106,27.368419900000003,4.700123711044456,-24.959507,-8.370617485,7.1448965364110935
2881,COC(=O)C(=[NH+][N-]c1ccccc1)C(=O)OC,19.443165,26.13081633333333,3.2540698063457665,-20.974102,-6.493232086666668,6.062579340842358
2882,C[N+]([N-]C#N)=C(c1ccccc1)c1ccccc1,21.16685,28.91138933333333,3.472941691495793,-13.148671,-3.196805373333333,4.410775196862171
2883,C[N+]([NH-])=Cc1ccccc1,6.6973066,19.842921647619043,4.8890848614915265,-25.646362,-14.932209642857142,4.958148510886574
2884,CC(C)=[O+][N-]c1ccccc1,9.040822,18.31085157142857,3.9741802254559317,-41.16448,-27.40747595238095,6.05335027870165
2885,COC(=O)C(C#N)=[O+][NH-],5.855279,10.207827552380953,2.2683345357035622,-54.055836,-40.87429209523808,6.956043642932798
2886,[CH2-][N+](C)=C(C#N)C(=O)OC,10.792923,19.609024904761903,3.9858804230651335,-24.035927,-11.927485916190475,5.963986579959786
2887,CNC(=O)C(C#N)=[N+](C)[C-](C)C,23.933464,35.34649931578948,5.604984501796217,-19.712286,-6.0988525,5.74125093496359
2888,CNC(=O)C(C#N)=[N+](C)[C-](C)C#N,13.752525,22.68938933333333,4.192798405600982,-33.193184,-18.770336209523812,6.696351754872126
2889,CNC(=O)[C-]([O+]=C(C#N)C(=O)OC)C(C)=O,4.5852847,8.674181742857144,2.7641715600102166,-56.25474,-41.74934885714286,7.130582501929028
2890,CNC(=O)[C-](c1ccccc1)[N+](C)=C(C#N)C(C)=O,28.092905,37.3840034736842,5.773280314644569,-23.704422,-8.730380006315789,6.560855903950254
2891,COC(=O)C=[NH+][C-](C#N)c1ccccc1,7.800171,19.20053407142857,4.000859921642061,-26.1448,-12.51716941904762,6.095771907381494
2892,CNC(=O)C(=[NH+][C-](C(C)=O)c1ccccc1)C(=O)OC,18.57275,28.16568763157895,5.165600647107439,-24.7363,-8.423329485263155,6.866167523450282
2893,[CH2-][O+]=C(C)c1ccccc1,-6.234064,6.810339903478263,6.413196019716628,-69.49636,-51.99764734782609,13.35953021808864
2894,COC(=O)C=[NH+][C-](C)C#N,6.648332,18.72731780952381,4.1187105595948434,-31.97221,-17.856467857142853,6.129181082666871
2895,COC(=O)[C-]([NH+]=CC#N)C(=O)OC,12.3812275,20.123628880952374,3.5435604860296444,-28.012365,-13.308322485714287,6.543679874123672
2896,CNC(=O)C=[N+](C)[C-](c1ccccc1)c1ccccc1,7.8911486,23.94283331428571,5.902957894560549,-33.5868,-18.143670195238094,6.783747098817959
2897,CC=[NH+][O-],18.066175,27.799511619047614,3.3033106771324805,-10.203426,-3.9029632761904756,3.788718652112373
2898,C=[NH+][C-](C(=O)NC)C(=O)OC,8.425747,19.39859195238095,4.078645785478416,-27.61588,-13.681059866666669,5.919878762388329
2899,CNC(=O)[N-][N+](C)=NC#N,23.055115,27.821551809523807,2.8990205692174142,-23.686285,-11.183613095238096,5.154767190764318
2900,CC(=O)[C-]([NH+]=C(C)C)c1ccccc1,13.558538,28.043528809523806,5.427793982461757,-21.978527,-6.151778545714286,6.692879946297862
2901,CNC(=O)[C-]([O+]=CC#N)C(=O)NC,1.5147451,8.272520786956521,5.889259130364477,-63.38856,-46.10249052173913,13.182611703767465
2902,C[N-][NH+]=NC(=O)NC,24.865818,35.63948482352941,3.5927000869554613,-12.812246,-0.7743952388235291,4.258101139515476
2903,C[C-](C#N)[N+](C)=CC#N,6.471265,19.275815523809527,4.1839270691182415,-34.20286,-20.674549142857146,5.9957240895859645
2904,CNC(=O)[C-](C)[NH+]=C(c1ccccc1)c1ccccc1,11.70215,27.35785733333333,5.673607895106441,-28.809784,-12.062148340000004,7.533385547444244
2905,CNC(=O)C(C#N)=[O+][N-]c1ccccc1,5.98529,10.211430476190477,2.439494511898251,-50.008278,-35.80080723809523,7.238985829433762
2906,CNC(=O)C(C)=[N+](C)[C-](C#N)C(=O)OC,23.353258,32.85764880952381,5.439267875925083,-28.067514,-10.992031304761905,7.72880288072913
2907,COC(=O)C(C#N)=[NH+][C-](C(=O)OC)c1ccccc1,16.374798,24.934988450000002,4.3916873482883725,-22.0997,-7.462347924999999,6.7562814320863485
2908,C[N-][NH+]=C(C(=O)NC)c1ccccc1,13.200357,26.230584428571426,4.723363066689217,-20.436512,-5.822773785714285,6.369079326465947
2909,C=[NH+][C-](C)c1ccccc1,-2.2466195,12.948514061904762,5.995856940842428,-39.437836,-25.247683857142857,5.6022226584364905
2910,COC(=O)C(=[O+][C-](C#N)C(C)=O)C(C)=O,4.955584,10.130586580952382,3.2844205285239787,-52.71159,-36.82553266666667,7.620190527045294
2911,CC(=O)[N-][O+]=NC#N,-1.9194286,2.4312129895238095,2.30895663102245,-63.01518,-51.85614023809524,5.76386257270356
2912,C[CH-][O+]=C(C)C,-6.257473,7.3756413739130435,5.919706362687291,-77.733665,-59.605634217391305,12.582196700994768
2913,CNC(=O)[C-]([O+]=C(C)C#N)C(=O)NC,3.1835628,10.579311178260868,6.491655284292471,-60.902996,-41.551565808695656,14.032874910420295
2914,COC(=O)[C-](C)[N+](C)=Cc1ccccc1,2.497155,18.221704571428575,5.663106526671554,-38.39554,-24.76613995238095,5.8018350466076365
2915,C[N+](=CC#N)[CH-]c1ccccc1,1.8986537,16.441981938095235,5.184029610903413,-34.321953,-22.40123661904762,5.3362785823914365
2916,CNC(=O)C(C)=[O+][C-](C#N)C#N,7.167698,12.859528523809523,2.8758315418495854,-50.098713,-34.713539142857144,7.196821947602366
2917,CC(=O)C(=[NH+][C-](C)C(C)=O)c1ccccc1,15.538144,28.057947315789466,5.071999143817555,-22.559162,-8.034889505263157,6.147001003779481
2918,CNC(=O)[C-](C)[NH+]=C(C)C(C)=O,9.57741,25.00978452380952,5.3355082319030736,-30.637888,-14.921449671428574,6.645073207798294
2919,COC(=O)[C-]([NH+]=C(C)c1ccccc1)C(=O)OC,22.380352,32.86672576470588,5.056572229559794,-19.205444,-4.389219601764706,5.754129206286606
2920,CC(=O)C(C#N)=[O+][C-](C(C)=O)C(C)=O,3.7199893,9.015043333333333,3.2792286380803026,-50.610622,-36.05705809523809,7.405630840431319
2921,CC(=[O+][C-](C)c1ccccc1)c1ccccc1,-0.12009533,13.890921729375,6.816589749889046,-58.90867,-37.0509054375,14.276350812140434
2922,COC(=O)C=[N+](C)[C-](C#N)C(C)=O,16.25969,24.739582047619045,4.366978185135695,-27.878687,-13.387531461904763,6.577989405230656
2923,CNC(=O)C(=[O+][CH-]C(=O)OC)c1ccccc1,1.3671181,11.152380604347824,5.982708962480153,-59.785675,-40.9677984347826,13.563086641370509
2924,CNC(=O)C=[O+][N-]C(=O)OC,1.7267821,8.900777947619046,2.97837433557203,-52.92469,-39.95901785714286,6.348654935743304
2925,CNC(=O)C(C)=[O+][C-](C#N)C(C)=O,8.217508,14.894389285714283,3.4224547246335617,-47.156334,-31.69332614285714,7.056769146319861
2926,COC(=O)C=[O+][C-](c1ccccc1)c1ccccc1,3.6972637,15.315904668181817,4.387207411838571,-53.124977,-34.22387804545454,11.231488755392117
2927,C[CH-][N+](C)=C(C)C#N,0.37799948,15.84123080857143,5.559323857338488,-38.679573,-24.159395619047626,6.037989661840772
2928,C[N+](=C(c1ccccc1)c1ccccc1)[C-](c1ccccc1)c1ccccc1,28.814846,40.96580699999999,5.967660848433145,-22.738457,-7.838188760909091,7.717650876764424
2929,CNC(=O)C=[N+](C)[C-](C#N)C(=O)OC,13.406499,22.294485428571434,4.267404005520916,-30.517467,-16.366871452380956,6.318556165302296
2930,COC(=O)C(C#N)=[N+](C)[C-](C)c1ccccc1,28.491932,37.170753277777784,4.912928096081324,-19.55193,-5.099994327777778,6.078068953249546
2931,CNC(=O)C=[NH+][O-],20.163078,27.14939938095238,2.612975391024693,-9.673365,-3.1970376540952374,3.875390613668922
2932,CNC(=O)[N-][N+](C)=C(C#N)c1ccccc1,17.62493,25.993423476190475,3.6286262116074126,-24.176455,-10.351833922380953,6.399906518040659
2933,CNC(=O)C(C)=[N+](C)[C-](C)C(=O)OC,14.289876,28.854888666666668,5.2610413991725276,-39.737846,-23.099124,7.441571955590621
2934,CNC(=O)[C-]([NH+]=C(C#N)C(C)=O)C(=O)OC,18.019497,24.532013142857142,3.7979166431105784,-24.157043,-9.412140215714285,7.130023384432666
2935,COC(=O)C(C)=[N+](C)[C-](C#N)C(=O)OC,21.252636,29.901343380952383,5.177300927069852,-30.0908,-12.972387833809526,7.879264345434751
